order_id,order_date,region,city,product_name,category,quantity,unit_price,total_revenue,customer_id,sales_channel
UK-2026-103862,2026-05-14,South,Kochi,Robot Vacuum R7,Home & Kitchen,1,19218,19218,CUST-62727,Website
UK-2026-104662,2026-06-01,East,Kolkata,Wireless Earbuds Pro,Electronics,3,2851,8553,CUST-44782,Website
UK-2026-102972,2026-04-02,South,Hyderabad,Makeup Brush Set,Beauty,1,1347,1347,CUST-75875,App
UK-2026-103241,2026-05-22,West,Surat,Ultrabook Air 14,Electronics,1,30368,30368,CUST-20656,Marketplace
UK-2026-101057,2026-02-22,East,Patna,Noise-Cancelling Headphones,Electronics,1,8614,8614,CUST-14888,Marketplace
UK-2026-101963,2026-03-15,Central,Bhopal,Ionic Hair Dryer,Beauty,2,1990,3980,CUST-29445,Website
UK-2026-101532,2026-03-05,West,Ahmedabad,Cricket Bat English Willow,Sports,2,8886,17772,CUST-76584,App
UK-2026-102921,2026-04-21,West,Surat,Leather Wallet,Fashion,1,925,925,CUST-94683,App
UK-2026-100841,2026-02-18,East,Kolkata,Running Sneakers,Fashion,1,2924,2924,CUST-58407,App
UK-2026-100056,2026-01-31,South,Chennai,Cricket Bat English Willow,Sports,1,9413,9413,CUST-83682,App
UK-2026-101528,2026-03-15,South,Hyderabad,Noise-Cancelling Headphones,Electronics,1,9053,9053 INR,CUST-99879,App
UK-2026-101552,2026-03-05,West,Ahmedabad,Eau de Parfum 100ml,Beauty,2,1916,3832,CUST-67927,Marketplace
UK-2026-100186,2026-01-27,East,Kolkata,Mixer Grinder 750W,Home & Kitchen,1,3435,3435,CUST-17523,App
UK-2026-102460,2026-04-22,South,Bengaluru,Slim Fit Jeans,Fashion,1,1588,1588,CUST-84565,Website
UK-2026-102306,2026-04-06,East,Patna,Eau de Parfum 100ml,Beauty,1,2094,2094,CUST-61282,Marketplace
UK-2026-102589,2026-04-25,West,Surat,Running Sneakers,Fashion,1,2841,2841,CUST-58300,Website
UK-2026-103920,2026-05-30,West,Ahmedabad,Bluetooth Speaker Mini,Electronics,1,1543,1543,CUST-82354,App
UK-2026-100395,2026-01-12,South,BLR,Ultrabook Air 14,Electronics,1,28580,28580,CUST-36848,Marketplace
UK-2026-101593,2026-03-24,East,Bhubaneswar,Gym Gloves,Sports,1,479,479,CUST-43382,Website
UK-2026-102897,2026-04-16,West,Ahmedabad,Robot Vacuum R7,Home & Kitchen,1,19596,19596,CUST-76290,App
UK-2026-103691,2026-05-17,West,Surat,Foldable Treadmill T2,Sports,1,23790,23790,CUST-79427,Website
UK-2026-104071,2026-06-06,North,Noida,43-inch Smart TV,Electronics,2,26535,53070,CUST-23032,App
UK-2026-104735,2026-06-13,East,Bhubaneswar,Mirrorless Camera Lite,Electronics,1,28939,28939,CUST-47299,Website
UK-2026-103565,2026-05-23,West,Pune,Mixer Grinder 750W,Home & Kitchen,1,3180,3180,CUST-74990,Marketplace
UK-2026-102094,2026-03-23,West,Pune,Ultrabook Air 14,Electronics,1,29138,29138,CUST-90359,Marketplace
UK-2026-101326,2026-02-13,South,Kochi,Face Wash Combo,Beauty,1,444,444,CUST-75049,App
UK-2026-103988,2026-05-30,North,Chandigarh,Matte Lipstick Set,Beauty,1,854,854 INR,CUST-55827,App
UK-2026-101679,2026-03-08,South,Chennai,Wireless Earbuds Pro,Electronics,1,2980,2980,CUST-65935,Website
UK-2026-101650,23/03/2026,South,Chennai,Denim Jacket,Fashion,1,2297,2297,CUST-87897,App
UK-2026-101640,2026-03-07,Central,Bhopal,Face Wash Combo,Beauty,1,462,462,CUST-58652,Website
UK-2026-104089,2026-06-18,West,Ahmedabad,Mixer Grinder 750W,Home & Kitchen,1,3307,3307,CUST-24205,Marketplace
UK-2026-100407,2026-01-11,North,Gurgaon,Formal Shirt,Fashion,2,1075,2150,CUST-34560,Website
UK-2026-101568,2026-03-01,West,Surat,Electric Kettle 1.5L,Home & Kitchen,1,1092,1092,CUST-39240,Website
UK-2026-102189,2026-03-04,West,Pune,Air Fryer 5L,Home & Kitchen,1,5736,5736,CUST-97534,Marketplace
UK-2026-100505,2026-01-18,North,Noida,Cotton Kurta Set,Fashion,1,1244,1244,CUST-80928,App
UK-2026-100242,2026-01-04,East,Kolkata,Smart Watch X2,Electronics,1,4441,4441,CUST-99685,Marketplace
UK-2026-101128,2026-02-15,Central,Indore,Electric Kettle 1.5L,Home & Kitchen,2,1072,2144,CUST-38135,Website
UK-2026-102313,2026-04-15,South,Kochi,Ionic Hair Dryer,Beauty,1,1849,1849,CUST-78802,App
UK-2026-102433,2026-04-12,East,Guwahati,Denim Jacket,Fashion,1,2274,"2,274.00",CUST-20635,Website
UK-2026-103898,"May 20, 2026",West,Pune,Dinner Set 24pc,Home & Kitchen,1,2444,2444,CUST-88958,Marketplace
UK-2026-101891,2026-03-17,North,Delhi,Ethnic Dupatta,Fashion,1,517,517,CUST-99358,App
UK-2026-100087,2026-01-27,South,Kochi,Yoga Mat Pro,Sports,2,1206,2412,CUST-13809,App
UK-2026-103011,2026-04-13,West,Pune,Smart Watch X2,Electronics,2,4313,8626,CUST-47812,Marketplace
UK-2026-100373,2026-01-08,North,Noida,Beard Grooming Kit,Beauty,1,978,978,CUST-72393,App
UK-2026-104666,2026-06-20,North,Gurgaon,Ionic Hair Dryer,Beauty,1,1861,1861,CUST-24621,App
UK-2026-104369,2026-06-30,Central,Bhopal,Electric Kettle 1.5L,Home & Kitchen,2,1048,2096,CUST-13694,Marketplace
UK-2026-104229,2026-06-12,Central,Indore,Football Size 5,Sports,1,903,903,CUST-92522,App
UK-2026-103909,2026-05-31,South,Chennai,43-inch Smart TV,Electronics,1,26362,26362,CUST-70474,Website
UK-2026-101717,2026-03-19,South,Chennai,Makeup Brush Set,Beauty,2,1301,2602,CUST-71570,App
UK-2026-100219,2026-01-05,West,Mumbai,Air Fryer 5L,Home & Kitchen,1,5268,5268,CUST-18835,App
UK-2026-101138,2026-02-18,North,Delhi,Leather Wallet,Fashion,2,937,1874,CUST-42995,App
UK-2026-102270,2026-04-04,West,Mumbai,Cotton Kurta Set,Fashion,1,1273,1273,CUST-89116,Website
UK-2026-100831,2026-02-09,South,Bengaluru,Smart Watch X2,Electronics,1,4321,4321,CUST-35570,App
UK-2026-101192,2026-02-26,East,Kolkata,Noise-Cancelling Headphones,Electronics,1,8654,8654,CUST-86458,App
UK-2026-101018,2026-02-12,East,Guwahati,Denim Jacket,Fashion,1,2177,2177,CUST-19528,Website
UK-2026-102218,2026-03-24,North,Chandigarh,Cycling Helmet,Sports,2,1555,3110,CUST-68044,Marketplace
UK-2026-103864,2026-05-28,Central,Raipur,Running Sneakers,Fashion,2,2789,5578,CUST-82244,Website
UK-2026-104223,2026-06-30,East,Patna,Power Bank 20000mAh,Electronics,1,1783,1783,CUST-27738,App
UK-2026-100599,2026-01-18,South,Hyderabad,Ethnic Dupatta,Fashion,1,499,499,CUST-73593,App
UK-2026-102342,2026-04-13,South,Kochi,Formal Shirt,Fashion,1,1114,1114,CUST-67427,App
UK-2026-102559,2026-04-10,South,Kochi,Denim Jacket,Fashion,1,2132,2132,CUST-81063,App
UK-2026-102718,2026-04-23,South,Kochi,43-inch Smart TV,Electronics,1,26447,26447,CUST-89887,Marketplace
UK-2026-104344,2026-06-23,South,Bengaluru,Mixer Grinder 750W,Home & Kitchen,1,3427,3427,CUST-74498,Marketplace
UK-2026-102445,2026-04-09,West,Ahmedabad,Running Sneakers,Fashion,1,2826,2826,CUST-86376,Marketplace
UK-2026-104932,30/06/2026,West,Mumbai,Silk Saree,Fashion,1,3364,3364,CUST-14229,App
UK-2026-104330,2026-06-21,East,Patna,Power Bank 20000mAh,Electronics,2,1847,3694,CUST-86619,Marketplace
UK-2026-102288,2026-04-04,Central,Indore,Formal Shirt,Fashion,1,1107,,CUST-94801,Website
UK-2026-104258,06/06/2026,East,Bhubaneswar,Matte Lipstick Set,Beauty,1,856,856,CUST-12589,App
UK-2026-100933,2026-02-25,West,Ahmedabad,Adjustable Dumbbells 15kg,Sports,4,5084,20336,CUST-37778,Marketplace
UK-2026-100244,2026-01-23,West,Mumbai,Ultrabook Air 14,Electronics,1,30004,30004,CUST-51043,Marketplace
UK-2026-102359,2026-04-19,East,Kolkata,Noise-Cancelling Headphones,Electronics,3,8594,25782,CUST-82278,App
UK-2026-104829,2026-06-03,West,Surat,Mirrorless Camera Lite,Electronics,1,28288,28288,CUST-89493,Website
UK-2026-102277,2026-04-22,East,Guwahati,Mirrorless Camera Lite,Electronics,1,29357,29357,CUST-87678,Marketplace
UK-2026-102531,2026-04-02,North,Noida,Air Fryer 5L,Home & Kitchen,1,5492,5492,CUST-46765,Website
UK-2026-101932,2026-03-08,North,Chandigarh,Electric Kettle 1.5L,Home & Kitchen,2,1075,2150,CUST-74207,Website
UK-2026-101897,2026-03-08,West,Mumbai,Modern Wall Clock,Home & Kitchen,1,766,766,CUST-85700,Website
UK-2026-102665,2026-04-13,East,Bhubaneswar,  Leather Wallet,Fashion,2,938,1876,CUST-49767,App
UK-2026-100066,2026-01-11,South,Kochi,Silk Saree,Fashion,1,3364,3364,CUST-22176,App
UK-2026-101334,2026-02-03,North,DELHI,Mixer Grinder 750W,Home & Kitchen,1,3263,3263,CUST-22432,Website
UK-2026-102826,2026-04-27,South,Madras,Wireless Earbuds Pro,Electronics,1,2921,2921,CUST-23735,Marketplace
UK-2026-100467,2026-01-23,South,Chennai,Sunscreen SPF50,Beauty,1,541,541,CUST-71021,App
UK-2026-100001,2026-01-05,North,Delhi,Vitamin C Serum,Beauty,1,695,695,CUST-85770,Website
UK-2026-102109,2026-03-31,South,Chennai,Badminton Racket Set,Sports,1,2457,2457,CUST-54403,App
UK-2026-102760,2026-04-16,South,Hyderabad,Sunscreen SPF50,Beauty,1,542,542,CUST-69993,Website
UK-2026-103760,2026-05-23,West,Pune,Bluetooth Speaker Mini,Electronics,2,1434,2868,CUST-47389,App
UK-2026-103083,2026-04-21,South,Bengaluru,Air Fryer 5L,Home & Kitchen,1,5527,5527,CUST-23151,App
UK-2026-104715,2026-06-12,North,Noida,Noise-Cancelling Headphones,Electronics,1,8881,8881,CUST-76290,App
UK-2026-104043,2026-06-17,West,Pune,Silk Saree,Fashion,1,3473,3473,CUST-27949,Marketplace
UK-2026-100071,2026-01-12,North,Gurugram,Denim Jacket,Fashion,1,2297,2297,CUST-20915,App
UK-2026-104019,2026-05-27,South,Madras,Mixer Grinder 750W,Home & Kitchen,3,3185,9555,CUST-41770,Website
UK-2026-100132,2026-01-08,South,Bengaluru,Non-Stick Cookware Set,Home & Kitchen,1,2995,2995,CUST-26920,App
UK-2026-100072,2026-01-26,East,Bhubaneswar,Matte Lipstick Set,Beauty,1,922,922,CUST-89620,Website
UK-2026-100857,2026-02-28,North,Gurugram,Wireless Earbuds Pro,Electronics,1,3039,3039,CUST-93036,Website
UK-2026-103508,2026-05-08,North,Chandigarh,Non-Stick Cookware Set,Home & Kitchen,1,3039,3039,CUST-27388,Marketplace
UK-2026-100776,2026-02-01,West,Pune,Yoga Mat Pro,Sports,1,1171,1171,CUST-33144,Marketplace
UK-2026-104771,2026-06-10,North,Gurugram,Ethnic Dupatta,Fashion,1,484,484,CUST-76878,App
UK-2026-103272,2026-05-21,West,Surat   ,Robot Vacuum R7,Home & Kitchen,1,19833,19833,CUST-49708,Marketplace
UK-2026-100848,2026-02-27,West,Pune,Bluetooth Speaker Mini,Electronics,2,1537,3074,CUST-62557,Website
UK-2026-101698,2026-03-12,South,Kochi,Mixer Grinder 750W,Home & Kitchen,1,3361,3361,CUST-85294,Website
UK-2026-103089,2026-04-15,West,Pune,Vitamin C Serum,Beauty,1,677,677,CUST-50030,Website
UK-2026-104744,2026-06-16,West,Mumbai,Beard Grooming Kit,Beauty,1,971,971,CUST-22340,Website
UK-2026-101487,2026-03-04,South,Kochi,Noise-Cancelling Headphones,Electronics,1,9329,9329,CUST-94139,App
UK-2026-100934,2026-02-18,North,Gurugram,Ethnic Dupatta,Fashion,2,519,1038,CUST-44585,Website
UK-2026-102686,2026-04-06,South,Hyderabad,Beard Grooming Kit,Beauty,1,1006,1006,CUST-34505,App
UK-2026-103600,2026-05-23,South,Kochi,Noise-Cancelling Headphones,Electronics,1,9081,9081,CUST-36665,Website
UK-2026-103760,2026-05-23,West,Pune,Bluetooth Speaker Mini,Electronics,2,1434,2868,CUST-47389,App
UK-2026-104897,2026-06-17,West,Pune,Leather Wallet,Fashion,1,901,901,CUST-55532,App
UK-2026-103018,2026-04-04,North,Gurugram,Bluetooth Speaker Mini,Electronics,1,1516,1516,CUST-40826,App
UK-2026-100719,2026-01-06,Central,Nagpur,Cotton Kurta Set,Fashion,1,1334,1334,CUST-40826,App
UK-2026-100489,2026-01-14,West,Ahmedabad,Running Sneakers,Fashion,1,2779,2779,CUST-29825,App
UK-2026-102961,2026-04-27,South,Hyderabad,Noise-Cancelling Headphones,Electronics,1,9361,9361,CUST-81478,Marketplace
UK-2026-104924,2026-06-29,North,Gurugram,Electric Kettle 1.5L,Home & Kitchen,3,1113,3339,CUST-51857,App
UK-2026-103292,2026-05-13,North,Delhi,Leather Wallet,Fashion,1,918,918,CUST-18057,Website
UK-2026-100905,2026-02-21,West,Mumbai,Wireless Earbuds Pro,Electronics,2,3071,6142,CUST-14062,Website
UK-2026-103711,2026-05-16,South,Bengaluru,Cotton Bedsheet Set,Home & Kitchen,1,1382,1382,CUST-77486,Website
UK-2026-100348,2026-01-16,North,Noida,Cricket Bat English Willow,Sports,2,8897,17794,CUST-72322,App
UK-2026-102407,2026-04-16,North,Noida,Silk Saree,Fashion,1,3448,,CUST-67690,App
UK-2026-101587,2026-03-15,West,Mumbai,Noise-Cancelling Headphones,Electronics,1,9320,9320,CUST-57131,App
UK-2026-102732,2026-04-30,Central,Indore,Slim Fit Jeans,Fashion,1,1603,1603,CUST-34716,App
UK-2026-101877,2026-03-05,South,Hyderabad,Formal Shirt,Fashion,2,1093,2186,CUST-39004,App
UK-2026-101300,2026-02-16,North,Noida,43-inch Smart TV,Electronics,2,26035,52070,CUST-23045,Marketplace
UK-2026-104881,2026-06-27,West,Ahmedabad,Denim Jacket,Fashion,1,2181,2181,CUST-67988,Website
UK-2026-102991,2026-04-02,West,Mumbai,Mirrorless Camera Lite,Electronics,2,29578,59156,CUST-19519,Marketplace
UK-2026-101881,2026-03-24,South,Kochi,Running Sneakers,Fashion,3,2778,8334,CUST-68256,Website
UK-2026-104290,2026-06-18,South,Kochi,Dinner Set 24pc,Home & Kitchen,1,2414,2414,CUST-31474,Website
UK-2026-103975,2026-05-06,North,GGN,Mirrorless Camera Lite,Electronics,3,29565,88695,CUST-53182,Website
UK-2026-100313,2026-01-01,West,Surat,Eau de Parfum 100ml,Beauty,1,1917,1917,CUST-40262,Website
UK-2026-102247,2026-04-04,North,Delhi,Ionic Hair Dryer,Beauty,1,1947,1947,CUST-70736,Website
UK-2026-100458,2026-01-16,South,Bengaluru,Leather Wallet,Fashion,1,862,862,CUST-62885,App
UK-2026-104505,2026-06-20,North,Noida   ,Yoga Mat Pro,Sports,1,1147,1147,CUST-36566,Marketplace
UK-2026-102254,2026-04-23,South,Bengaluru,Face Wash Combo,Beauty,1,458,458,CUST-32859,Marketplace
UK-2026-103748,25/05/2026,East,Kolkata,Electric Kettle 1.5L,Home & Kitchen,2,1114,2228,CUST-77513,Website
UK-2026-104888,2026-06-27,East,Patna,Slim Fit Jeans,Fashion,1,1658,1658,CUST-16173,Website
UK-2026-102340,2026-04-04,South,Hyderabad,Vitamin C Serum,Beauty,1,676,,CUST-13009,App
UK-2026-104298,2026-06-29,,Pune,Football Size 5,Sports,1,865,865,CUST-65935,Website
UK-2026-103675,2026-05-04,North,Gurugram,Foldable Treadmill T2,Sports,2,24277,48554,CUST-15445,Website
UK-2026-100510,2026-01-05,North,Gurgaon,Sunscreen SPF50,Beauty,1,575,575,CUST-82435,App
UK-2026-104726,2026-06-10,West,Ahmedabad,Ultrabook Air 14,Electronics,2,30770,61540,CUST-98296,Website
UK-2026-103797,2026-05-29,Central,Bhopal,Mixer Grinder 750W,Home & Kitchen,1,3209,3209,CUST-46390,Marketplace
UK-2026-104493,21-06-26,North,Noida,Ultrabook Air 14,Electronics,2,30798,61596,CUST-99782,Website
UK-2026-104244,2026-06-15,East,Guwahati,Power Bank 20000mAh,Electronics,1,1757,1757,CUST-46889,Marketplace
UK-2026-101757,2026-03-16,South,Kochi,Cotton Bedsheet Set,Home & Kitchen,1,1388,1388,CUST-22192,App
UK-2026-102620,2026-04-04,South,Kochi,Matte Lipstick Set,Beauty,2,885,1770,CUST-51678,Website
UK-2026-102632,2026-04-25,East,Guwahati,Mirrorless Camera Lite,Electronics,1,28059,28059,CUST-82244,App
UK-2026-100073,2026-01-03,East,Guwahati,Smart Watch X2,Electronics,1,4441,4441,CUST-49579,Marketplace
UK-2026-100809,2026-02-04,South,Hyderabad,Mixer Grinder 750W,Home & Kitchen,1,3419,3419,CUST-57664,App
UK-2026-101874,2026-03-20,West,Pune,Badminton Racket Set,Sports,,2405,2405,CUST-74498,Marketplace
UK-2026-101237,2026-02-17,South,Bangalore,Running Sneakers,Fashion,2,2909,5818,CUST-71570,App
UK-2026-101621,2026-03-12,East,Guwahati,Modern Wall Clock,Home & Kitchen,1,793,793,CUST-55411,App
UK-2026-102646,2026-04-23,East,Kolkata,Gym Gloves,Sports,2,498,996,CUST-87188,Website
UK-2026-104405,2026-06-11,Central,Raipur,Beard Grooming Kit,Beauty,1,1038,1038,CUST-49274,Marketplace
UK-2026-104717,2026-06-09,North,Delhi,Matte Lipstick Set,Beauty,4,904,3616,CUST-66719,App
UK-2026-100099,2026-01-28,South,Hyderabad,Noise-Cancelling Headphones,Electronics,3,8660,25980,CUST-90878,App
UK-2026-103660,2026-05-09,North,Chandigarh,Football Size 5,Sports,1,856,856,CUST-48188,Marketplace
UK-2026-104482,2026-06-30,East,Kolkata,43-inch Smart TV,Electronics,2,25847,51694,CUST-93203,Website
UK-2026-102653,2026-04-15,West,Surat,Denim Jacket,Fashion,2,2229,4458,CUST-98697,Website
UK-2026-101636,2026-03-16,West,Surat,Leather Wallet,Fashion,1,910,910,CUST-97785,App
UK-2026-101059,2026-02-26,West,Pune,Silk Saree,Fashion,4,3334,13336,CUST-56652,App
UK-2026-103969,2026-05-04,South,Hyderabad,Running Sneakers,Fashion,1,2913,2913,CUST-96733,App
UK-2026-101608,2026-03-21,South,Hyderabad,Air Fryer 5L,Home & Kitchen,2,5630,11260,CUST-82371,Marketplace
UK-2026-100065,2026-01-08,South,Hyderabad,Mixer Grinder 750W,Home & Kitchen,1,3420,3420,CUST-67199,App
UK-2026-103539,2026-05-12,South,Hyderabad,Smart Watch X2,Electronics,1,4360,4360,CUST-84408,Website
UK-2026-101855,"Mar 20, 2026",East,Kolkata,Gym Gloves,Sports,1,506,506,CUST-60999,App
UK-2026-104428,2026-06-01,South,Hyderabad,Robot Vacuum R7,Home & Kitchen,1,18320,18320,CUST-73997,App
UK-2026-104147,2026-06-23,South,Hyderabad,43-inch Smart TV,Electronics,1,25722,,CUST-77073,App
UK-2026-103255,2026-05-09,South,Kochi,Mixer Grinder 750W,Home & Kitchen,2,3435,6870,CUST-72390,App
UK-2026-100747,2026-02-18,South,Bengaluru,Formal Shirt,Fashion,1,1131,1131,CUST-65136,App
UK-2026-103381,2026-05-23,West,Ahmedabad,matte lipstick set,Beauty,3,900,2700,CUST-37778,App
UK-2026-103586,2026-05-28,South,Bengaluru,Slim Fit Jeans,Fashion,1,1567,1567,CUST-33894,App
UK-2026-104007,2026-05-24,East,Kolkata,Power Bank 20000mAh,Electronics,2,1819,3638,CUST-84319,Marketplace
UK-2026-102798,2026-04-17,South,Chennai,Yoga Mat Pro,Sports,1,1187,1187,CUST-25241,App
UK-2026-103466,2026-05-19,North,Noida,Eau de Parfum 100ml,Beauty,1,2066,2066,CUST-78991,Website
UK-2026-102210,2026-03-31,West,Surat,43-inch Smart TV,Electronics,1,26604,26604,CUST-17013,App
UK-2026-101183,2026-02-13,South,Kochi,Bluetooth Speaker Mini,Electronics,2,1531,3062,CUST-36665,App
UK-2026-104415,2026-06-18,West,Surat,Eau de Parfum 100ml,Beauty,2,2007,4014,CUST-36923,App
UK-2026-104395,2026-06-02,Central,Bhopal,Mirrorless Camera Lite,Electronics,2,27823,55646,CUST-89481,App
UK-2026-100261,2026-01-10,West,Pune,Ionic Hair Dryer,Beauty,1,1863,1863,CUST-32769,App
UK-2026-100326,04/01/2026,West,Ahmedabad,Matte Lipstick Set,Beauty,2,934,1868,CUST-76407,App
UK-2026-100181,2026-01-19,Central,Bhopal,Robot Vacuum R7,Home & Kitchen,1,19244,19244,CUST-67304,App
UK-2026-100490,2026-01-13,East,Kolkata,Slim Fit Jeans,Fashion,1,1638,1638,CUST-70941,App
UK-2026-102902,2026-04-15,North,Noida,Modern Wall Clock,Home & Kitchen,1,809,809,CUST-44672,Website
UK-2026-101095,2026-02-28,Central,Raipur,Cricket Bat English Willow,Sports,1,8977,8977,CUST-91814,Marketplace
UK-2026-102367,2026-04-02,North,Chandigarh,Eau de Parfum 100ml,Beauty,1,2062,2062,CUST-37330,Marketplace
UK-2026-102556,2026-04-04,East,Guwahati,Cycling Helmet,Sports,1,1620,1620,CUST-73171,Marketplace
UK-2026-102596,2026-04-08,North,Chandigarh,Face Wash Combo,Beauty,1,435,435,CUST-60759,Website
UK-2026-101143,2026-02-21,West,Mumbai,Ionic Hair Dryer,Beauty,2,1834,3668,CUST-80225,App
UK-2026-101550,2026-03-17,Central,Raipur,Smart Watch X2,Electronics,3,4363,13089,CUST-77073,App
UK-2026-100368,2026-01-31,West,Pune,Wireless Earbuds Pro,Electronics,1,2941,2941,CUST-54437,Website
UK-2026-104143,2026-06-19,North,Delhi,Dinner Set 24pc,Home & Kitchen,1,2497,2497,CUST-12095,App
UK-2026-103165,2026-05-05,South,Chennai,Wireless Earbuds Pro,Electronics,1,3131,3131,CUST-23680,Marketplace
UK-2026-104462,2026-06-04,West,Pune,Sunscreen SPF50,Beauty,2,542,1084,CUST-55532,App
UK-2026-101208,2026-02-04,Central,Bhopal,Power Bank 20000mAh,Electronics,1,1866,1866,CUST-41836,Website
UK-2026-100046,2026-01-17,West,Ahmedabad,Ultrabook Air 14,Electronics,1,30488,30488,CUST-37768,App
UK-2026-100100,2026-01-08,West,Mumbai,Power Bank 20000mAh,Electronics,1,1716,1716,CUST-71544,Marketplace
UK-2026-100405,2026-01-09,West,Ahmedabad,Vitamin C Serum,Beauty,1,703,703,CUST-34716,App
UK-2026-100150,2026-01-11,North,Gurugram,43-inch Smart TV,Electronics,2,27197,54394,CUST-28574,App
UK-2026-103641,2026-05-07,East,Guwahati,Ultrabook Air 14,Electronics,,30547,30547,CUST-61537,Marketplace
UK-2026-104194,2026-06-25,,Nagpur,Electric Kettle 1.5L,Home & Kitchen,1,1069,1069,CUST-69183,Website
UK-2026-102198,2026-03-12,West,Pune,Noise-Cancelling Headphones,Electronics,1,8997,8997,CUST-83743,Marketplace
UK-2026-100658,2026-01-26,East,Bhubaneswar,Dinner Set 24pc,Home & Kitchen,1,2406,2406,CUST-67927,Marketplace
UK-2026-104398,2026-06-15,North,Gurugram,Makeup Brush Set,Beauty,1,1235,1235,CUST-77392,Website
UK-2026-100623,2026-01-18,Central,Nagpur,Noise-Cancelling Headphones,Electronics,1,9435,9435,CUST-10122,App
UK-2026-101264,2026-02-22,South,Chennai,Smart Watch X2,Electronics,1,4712,4712,CUST-38910,Website
UK-2026-100830,2026-02-17,West,Pune,Wireless Earbuds Pro,Electronics,1,2984,2984,CUST-94765,Marketplace
UK-2026-100048,2026-01-06,South,Hyderabad,Mirrorless Camera Lite,Electronics,1,27855,27855,CUST-85740,App
UK-2026-103937,2026-05-08,West,Surat,Badminton Racket Set,Sports,-2,2421,2421,CUST-20628,App
UK-2026-101686,2026-03-10,Central,Nagpur,Non-Stick Cookware Set,Home & Kitchen,1,2825,2825,CUST-61482,Website
UK-2026-101733,2026-03-21,East,Guwahati,Makeup Brush Set,Beauty,1,1260,1260,CUST-12482,App
UK-2026-100860,2026-02-27,East,Kolkata,Denim Jacket,Fashion,3,2306,6918,CUST-64126,App
UK-2026-101009,2026-02-27,North,Noida,Football Size 5,Sports,4,862,3448,CUST-89972,Marketplace
UK-2026-104029,2026-06-24,North,Noida,Football Size 5,Sports,4,876,3504,CUST-51678,App
UK-2026-102308,2026-04-03,West,Ahmedabad,Air Fryer 5L,Home & Kitchen,2,5586,11172,CUST-26617,Website
UK-2026-103852,2026-05-22,West,Ahmedabad,Cotton Bedsheet Set,Home & Kitchen,1,1394,1394,CUST-44672,Website
UK-2026-102794,2026-04-09,South,Hyderabad,Makeup Brush Set,Beauty,3,1334,4002,CUST-26073,Website
UK-2026-102390,2026-04-22,South,Kochi,Formal Shirt,Fashion,1,1148,1148,CUST-90252,Website
UK-2026-100613,2026-01-07,West,Pune,Mixer Grinder 750W,Home & Kitchen,1,3249,3249,CUST-24862,App
UK-2026-103744,18-05-26,North,Noida,Smart Watch X2,Electronics,1,4490,4490,CUST-14093,App
UK-2026-102324,2026-04-06,South,Hyderabad,Modern Wall Clock,Home & Kitchen,2,761,1522,CUST-37237,App
UK-2026-100251,2026-01-21,West,Ahmedabad,Makeup Brush Set,Beauty,2,1335,2670,CUST-28340,App
UK-2026-102219,2026-03-17,West,Pune,Vitamin C Serum,Beauty,2,685,1370,CUST-33551,Website
UK-2026-100274,2026-01-01,North,Gurugram,Noise-Cancelling Headphones,Electronics,1,8551,8551,CUST-12017,Website
UK-2026-104973,2026-06-22,West,Ahmedabad,Formal Shirt,Fashion,1,1101,1101,CUST-97785,App
UK-2026-101990,2026-03-17,Central,Raipur,Silk Saree,Fashion,2,3581,7162,CUST-95455,App
UK-2026-102599,2026-04-06,North,Chandigarh,Silk Saree,Fashion,1,3473,3473,CUST-41345,Marketplace
UK-2026-100076,2026-01-09,South,Chennai,Cotton Bedsheet Set,Home & Kitchen,1,1384,1384,CUST-69982,Website
UK-2026-101308,2026-02-14,West,Surat,Beard Grooming Kit,Beauty,1,975,975,CUST-22846,Marketplace
UK-2026-104239,2026-06-15,South,Hyderabad,Non-Stick Cookware Set,Home & Kitchen,1,2895,2895,CUST-85750,App
UK-2026-104349,2026-06-28,East,Bhubaneswar,43-inch Smart TV,Electronics,2,25455,50910,CUST-40882,Website
UK-2026-103990,2026-05-25,West,Pune,Ultrabook Air 14,Electronics,1,31134,31134,CUST-31557,App
UK-2026-101395,2026-02-25,Central,Nagpur,Dinner Set 24pc,Home & Kitchen,1,2478,2478,CUST-14044,App
UK-2026-104508,2026-06-20,Central,Indore,Wireless Earbuds Pro,Electronics,1,2999,2999,CUST-42740,Marketplace
UK-2026-101590,2026-03-27,South,Cochin,Foldable Treadmill T2,Sports,4,25798,103192,CUST-32569,Website
UK-2026-100468,2026-01-24,North,Noida,Noise-Cancelling Headphones,Electronics,-1,8876,8876,CUST-80553,App
UK-2026-100120,2026-01-28,South,Hyderabad,Running Sneakers,Fashion,1,2715,2715,CUST-48737,App
UK-2026-102401,2026-04-30,West,Mumbai,Cricket Bat English Willow,Sports,2,9353,18706,CUST-22066,Website
UK-2026-103676,2026-05-21,North,Chandigarh,Ultrabook Air 14,Electronics,1,29036,29036,CUST-50194,App
UK-2026-102338,2026-04-24,West,Pune,Vitamin C Serum,Beauty,1,683,683,CUST-71453,Website
UK-2026-100273,2026-01-22,Central,Nagpur,Slim Fit Jeans,Fashion,1,1661,1661,CUST-22846,Website
UK-2026-103045,2026-04-27,Central,Raipur,Dinner Set 24pc,Home & Kitchen,1,2515,2515,CUST-70401,Website
